sim; model; stat; esthat; esthatlo; esthatup; tau2hat; tau2hatlo; tau2hatup; sigma2hat; sigma2hatlo; sigma2hatup; IC; truemu0; trueor;  truetausq; truesigmasq; k; nstudies; studysize
1; metapreg-frequentist-comparative-crbetabin-1-commonslope-cloglog-t; mean-rdout; -.0013069894005807; -.0040201078631389; .0014061290619775; .0059207782608438;.0034219220036863; .0102444226304155;.0059207782608438; .0034219220036863;.0102444226304155; 323.566199940193-331.7216965540783-.-23; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; mean-popabsout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; median-popabsout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; mean-poprrout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; median-poprrout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; mean-poporout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; median-poporout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; mean-poprdout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog; median-poprdout; .; .; .; .0060383174375069; .0034945270334515; .0104338232690927;.0060383174375069;.0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-z; mean-absout; .0048206331906441; .0032231208850273; .0072070713473308; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-t; mean-absout; .0048206331906441; .0032083079228449; .0072402796767161; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-z; mean-rrout; 1.266376679204979; .7656158298331621; 2.094666582303686; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-t; mean-rrout; 1.266376679204979; .7612213485248615; 2.106758956172198; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-z; mean-orout; 1.268012837084204; .7645385204659185; 2.103041916096637; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-t; mean-orout; 1.268012837084204; .7601267526018179; 2.115247949775275; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-z; mean-rdout; -.0012872595593725; -.0039994865451705; .0014249674264254; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-frequentist-comparative-crbetabin-2-randomslope-cloglog-t; mean-rdout; -.0012872595593725; -.0040305108207212; .0014559917019762; .0060383174375069;.0034945270334515; .0104338232690927;.0060383174375069; .0034945270334515;.0104338232690927; 325.2255642799214-336.0995597651018-1-24; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; mean-popabsout; .016031202611203; .0102017415454611; .0256939874496311; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; median-popabsout; .0139381033368409; .0102017415454611; .0256939874496311; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; mean-poprrout; 1948097.812075616; .6680378794670105; 9593092.224999985; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; median-poprrout; 2.841037511825562; .6680378794670105; 9593092.224999985; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; mean-poporout; 1955484.000810168; .6706592783331871; 9631756.224999985; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; median-poporout; 2.878899216651917; .6706592783331871; 9631756.224999985; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; mean-poprdout; .0099211144786018; .0043788585113361; .0207686802372336; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit; median-poprdout; .0067457878030837; .0043788585113361; .0207686802372336; 3.010488629605184; 1.63244555082591; 16.97946938025543;4.875534180389298;2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; mean-absout; .0041605564854365; .000855263537988; .0087626376375872; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; mean-absout; .0041605564854365; .000639401035634; .008100571808241; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; median-absout; .0039977151761945; .000855263537988; .0087626376375872; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; median-absout; .0039977151761945; .000639401035634; .008100571808241; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; mean-rrout; .4874699317173234; .1603132338361211; 1.454419186641226; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; mean-rrout; .4874699317173234; .1106347759313365; 1.16114028014876; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; median-rrout; .3937656041532494; .1603132338361211; 1.454419186641226; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; median-rrout; .3937656041532494; .1106347759313365; 1.16114028014876; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; mean-orout; .4867044846226726; .1593916265580268; 1.454869813477903; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; mean-orout; .4867044846226726; .1097453387083467; 1.161291282564661; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; median-orout; .3927085597674405; .1593916265580268; 1.454869813477903; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; median-orout; .3927085597674405; .1097453387083467; 1.161291282564661; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; mean-rdout; .0026131351071486; -.0004881634069018; .0069311464217258; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; mean-rdout; .0026131351071486; -.0006087786577746; .0066253291544049; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-eti; median-rdout; .0022748804582369; -.0004881634069018; .0069311464217258; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-unstructured-logit-hpd; median-rdout; .0022748804582369; -.0006087786577746; .0066253291544049; 3.010488629605184;1.63244555082591; 16.97946938025543;4.875534180389298; 2.555325427040578;27.77661122107236; 501.665736828309-.-1; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; mean-popabsout; .0354250326988598; .0048539554700255; .0714266339316964; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; median-popabsout; .0298122707754374; .0048539554700255; .0714266339316964; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; mean-poprrout; 3745.966581791616; .6866207778453827; 34052.86201171869; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; median-poprrout; 57.45052337646484; .6866207778453827; 34052.86201171869; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; mean-poporout; 3762.607471832069; .687757620215416; 34266.47460937492; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; median-poporout; 57.81135559082031; .687757620215416; 34266.47460937492; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; mean-poprdout; .0291355890507911; -.0014603047020501; .0654746580868959; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit; median-poprdout; .0234929993748665; -.0014603047020501; .0654746580868959; 14.34162015964256; .6209966839009669; 25.23959530207258;9.063565205718112;.0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; mean-absout; .0038916275694746; .0010421366756724; .0096321475497055; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; mean-absout; .0038916275694746; .0006417204387735; .0080617782373709; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; median-absout; .0034675766282863; .0010421366756724; .0096321475497055; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; median-absout; .0034675766282863; .0006417204387735; .0080617782373709; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; mean-rrout; .5369967211222642; .0939524759375709; 1.264260452545534; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; mean-rrout; .5369967211222642; .0556037823514458; 1.16744144490184; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; median-rrout; .446894930448199; .0939524759375709; 1.264260452545534; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; median-rrout; .446894930448199; .0556037823514458; 1.16744144490184; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; mean-orout; .5364452968474984; .0936128272372356; 1.265405191829914; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; mean-orout; .5364452968474984; .0554440600128015; 1.168339177391984; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; median-orout; .4462535040072128; .0936128272372356; 1.265405191829914; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; median-orout; .4462535040072128; .0554440600128015; 1.168339177391984; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; mean-rdout; .0018845075983097; -.0008881602868203; .0070490895291668; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; mean-rdout; .0018845075983097; -.0013089935213022; .0061221520622493; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-eti; median-rdout; .0014598687559137; -.0008881602868203; .0070490895291668; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-independent-logit-hpd; median-rdout; .0014598687559137; -.0013089935213022; .0061221520622493; 14.34162015964256;.6209966839009669; 25.23959530207258;9.063565205718112; .0346798415281434;28.77047154498909; 672.8775366119179-26.51527362567583-2; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; mean-popabsout; .0046569022306862; .0036540309316479; .0058711950667202; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; median-popabsout; .0046242028474808; .0036540309316479; .0058711950667202; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; mean-poprrout; 1.242950985121727; .9774403393268585; 1.561962842941284; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; median-poprrout; 1.233455419540405; .9774403393268585; 1.561962842941284; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; mean-poporout; 1.244395805748304; .9773195192217827; 1.565844815969467; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; median-poporout; 1.234774768352509; .9773195192217827; 1.565844815969467; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; mean-poprdout; -.0010753481605483; -.0023009117576294; .0001233967537701; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit; median-poprdout; -.0010724057210609; -.0023009117576294; .0001233967537701; .9037281807567845; .4768853926420988; 1.677921448766767;0;0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; mean-absout; .0030062583047625; .0019181673971553; .0043206173119455; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; mean-absout; .0030062583047625; .0018945121977703; .0042578447881514; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; median-absout; .0029615933537636; .0019181673971553; .0043206173119455; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; median-absout; .0029615933537636; .0018945121977703; .0042578447881514; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; mean-rrout; 1.243464388824147; .9774909334365355; 1.562734753730231; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; mean-rrout; 1.243464388824147; .9634618496529784; 1.545328195559626; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; median-rrout; 1.233937910897149; .9774909334365355; 1.562734753730231; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; median-rrout; 1.233937910897149; .9634618496529784; 1.545328195559626; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; mean-orout; 1.244395806075792; .9774193478670357; 1.565478642552324; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; mean-orout; 1.244395806075792; .9633616561634272; 1.548020748232788; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; median-orout; 1.234774750505161; .9774193478670357; 1.565478642552324; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; median-orout; 1.234774750505161; .9633616561634272; 1.548020748232788; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; mean-rdout; -.0006986328398926; -.0015745863548259; .0000722809416571; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; mean-rdout; -.0006986328398926; -.0015637625935495; .0000764067939837; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-eti; median-rdout; -.0006850265131891; -.0015745863548259; .0000722809416571; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonslope-logit-hpd; median-rdout; -.0006850265131891; -.0015637625935495; .0000764067939837; .9037281807567845;.4768853926420988; 1.677921448766767;0; 0;0; 268.127649467461-448.3602459945911-3; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; mean-popabsout; .0085509517020856; .007200675085187; .0100030729314312; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; median-popabsout; .0085341855883598; .007200675085187; .0100030729314312; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; mean-poprrout; .6978775677879652; .5143886417150497; .9264987766742705; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; median-poprrout; .6903241276741028; .5143886417150497; .9264987766742705; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; mean-poporout; .701737496372064; .515137006342411; .9372044503688811; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; median-poporout; .6936714947223663; .515137006342411; .9372044503688811; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; mean-poprdout; .002623774134461; .0005759345032857; .0045995798544027; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit; median-poprdout; .0026293084956706; .0005759345032857; .0045995798544027; 0; 0; 0;.9412439435308024;.4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit-eti; mean-absout; .0085509517085924; .0072009406910963; .0100030068332268; 0;0; 0;.9412439435308024; .4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit-hpd; mean-absout; .0085509517085924; .0071566889795256; .0099265028359413; 0;0; 0;.9412439435308024; .4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
1; metapreg-bayesian-comparative-mixed-1-commonint-logit-eti; median-absout; .0085341853867039; .0072009406910963; .0100030068332268; 0;0; 0;.9412439435308024; .4470611017125483;1.927549096902286; 385.8987475695903-398.7651568211239-4; .; .; .; .; 56; 56; .
